state,year,quarter,reg_user,app_open,district,latitude,longitude
Telangana,2024,Q1,509834,13001039,Jagtial,18.813723148937733,78.90053328557956
Telangana,2024,Q1,493078,19280601,Yadadri Bhuvanagiri,17.459036904572145,78.93448140411583
Telangana,2024,Q1,359688,20524637,Medak,17.955417870515227,78.298863666532
Telangana,2024,Q1,534161,21383377,Mahbubnagar,16.753512813934016,78.03666140370396
Telangana,2024,Q1,224643,10842671,Jaya Shankar Bhalupally,18.435418800490787,79.83527668111408
Telangana,2024,Q1,1117693,15566638,Warangal Urban,18.02068306153617,79.47601330857533
Telangana,2024,Q1,5149421,100682980,Rangareddy,17.200326315863016,78.34439723705043
Telangana,2024,Q1,5928930,52201608,Hyderabad,17.386926791516068,78.48087750095107
Telangana,2024,Q1,603320,20434991,Suryapet,17.04776437074001,79.74559557818245
Telangana,2024,Q1,287594,21643542,Jogulamba Gadwal,16.089000193843603,77.78525746260414
Telangana,2024,Q1,452089,23007790,Kamareddy,18.31193259144039,78.11653089466729
Telangana,2024,Q1,137092,14961411,Mulugu,18.22551866088575,80.31016818925785
Telangana,2024,Q1,4352811,46335942,Medchal Malkajgiri,17.532022446845293,78.57176312812575
Telangana,2024,Q1,835681,15416205,Karimnagar,18.3603981150604,79.1943533685031
Telangana,2024,Q1,531991,13988613,Mancherial,18.947614507436125,79.47601330857533
Telangana,2024,Q1,643516,20450839,Siddipet,18.00671644954754,78.80994719845616
Telangana,2024,Q1,925918,33000544,Khammam,17.196774351457847,80.31573969183727
Tripura,2018,Q1,2484,0,Unakoti,24.231499528753645,92.00283604214536
Tripura,2018,Q1,3017,0,Khowai,23.999037060091656,91.62265377382106
Tripura,2018,Q1,4664,0,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2018,Q1,4432,0,North Tripura,24.239922312015704,92.19907629301424
Tripura,2018,Q1,3448,0,Dhalai,23.97748373192397,91.8464647841348
Tripura,2018,Q1,5361,0,South Tripura,23.2017395059398,91.56445779660307
Tripura,2018,Q1,4509,0,Gomati,23.51146403381671,91.56445779660307
Tripura,2018,Q1,27242,0,West Tripura,23.857283417726983,91.34210322599561
Tripura,2018,Q2,3841,0,Unakoti,24.231499528753645,92.00283604214536
Tripura,2018,Q2,4674,0,Khowai,23.999037060091656,91.62265377382106
Tripura,2018,Q2,7217,0,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2018,Q2,6702,0,North Tripura,24.239922312015704,92.19907629301424
Tripura,2018,Q2,5549,0,Dhalai,23.97748373192397,91.8464647841348
Tripura,2018,Q2,8068,0,South Tripura,23.2017395059398,91.56445779660307
Tripura,2018,Q2,6973,0,Gomati,23.51146403381671,91.56445779660307
Tripura,2018,Q2,40345,0,West Tripura,23.857283417726983,91.34210322599561
Tripura,2018,Q3,5460,0,Unakoti,24.231499528753645,92.00283604214536
Tripura,2018,Q3,6816,0,Khowai,23.999037060091656,91.62265377382106
Tripura,2018,Q3,10803,0,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2018,Q3,9771,0,North Tripura,24.239922312015704,92.19907629301424
Tripura,2018,Q3,8039,0,Dhalai,23.97748373192397,91.8464647841348
Tripura,2018,Q3,12286,0,South Tripura,23.2017395059398,91.56445779660307
Tripura,2018,Q3,10168,0,Gomati,23.51146403381671,91.56445779660307
Tripura,2018,Q3,53531,0,West Tripura,23.857283417726983,91.34210322599561
Tripura,2018,Q4,7260,0,Unakoti,24.231499528753645,92.00283604214536
Tripura,2018,Q4,9488,0,Khowai,23.999037060091656,91.62265377382106
Tripura,2018,Q4,14973,0,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2018,Q4,13150,0,North Tripura,24.239922312015704,92.19907629301424
Tripura,2018,Q4,10877,0,Dhalai,23.97748373192397,91.8464647841348
Tripura,2018,Q4,16426,0,South Tripura,23.2017395059398,91.56445779660307
Tripura,2018,Q4,13542,0,Gomati,23.51146403381671,91.56445779660307
Tripura,2018,Q4,67549,0,West Tripura,23.857283417726983,91.34210322599561
Tripura,2019,Q1,8750,0,Unakoti,24.231499528753645,92.00283604214536
Tripura,2019,Q1,11327,0,Khowai,23.999037060091656,91.62265377382106
Tripura,2019,Q1,18086,0,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2019,Q1,15986,0,North Tripura,24.239922312015704,92.19907629301424
Tripura,2019,Q1,13219,0,Dhalai,23.97748373192397,91.8464647841348
Tripura,2019,Q1,19784,0,South Tripura,23.2017395059398,91.56445779660307
Tripura,2019,Q1,16370,0,Gomati,23.51146403381671,91.56445779660307
Tripura,2019,Q1,79732,0,West Tripura,23.857283417726983,91.34210322599561
Tripura,2019,Q2,10629,38509,Unakoti,24.231499528753645,92.00283604214536
Tripura,2019,Q2,13523,55900,Khowai,23.999037060091656,91.62265377382106
Tripura,2019,Q2,21673,93091,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2019,Q2,19505,72289,North Tripura,24.239922312015704,92.19907629301424
Tripura,2019,Q2,15893,69484,Dhalai,23.97748373192397,91.8464647841348
Tripura,2019,Q2,23743,106907,South Tripura,23.2017395059398,91.56445779660307
Tripura,2019,Q2,19437,88700,Gomati,23.51146403381671,91.56445779660307
Tripura,2019,Q2,93241,428747,West Tripura,23.857283417726983,91.34210322599561
Tripura,2019,Q3,12126,130659,Unakoti,24.231499528753645,92.00283604214536
Tripura,2019,Q3,15092,176231,Khowai,23.999037060091656,91.62265377382106
Tripura,2019,Q3,24332,317762,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2019,Q3,22522,244917,North Tripura,24.239922312015704,92.19907629301424
Tripura,2019,Q3,18140,231853,Dhalai,23.97748373192397,91.8464647841348
Tripura,2019,Q3,26573,350404,South Tripura,23.2017395059398,91.56445779660307
Tripura,2019,Q3,21722,303623,Gomati,23.51146403381671,91.56445779660307
Tripura,2019,Q3,104949,1595542,West Tripura,23.857283417726983,91.34210322599561
Tripura,2019,Q4,13824,158297,Unakoti,24.231499528753645,92.00283604214536
Tripura,2019,Q4,16819,189867,Khowai,23.999037060091656,91.62265377382106
Tripura,2019,Q4,27322,344224,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2019,Q4,25703,287131,North Tripura,24.239922312015704,92.19907629301424
Tripura,2019,Q4,20609,251691,Dhalai,23.97748373192397,91.8464647841348
Tripura,2019,Q4,29753,370103,South Tripura,23.2017395059398,91.56445779660307
Tripura,2019,Q4,24160,337318,Gomati,23.51146403381671,91.56445779660307
Tripura,2019,Q4,114108,1672176,West Tripura,23.857283417726983,91.34210322599561
Tripura,2020,Q1,15593,180721,Unakoti,24.231499528753645,92.00283604214536
Tripura,2020,Q1,18592,228260,Khowai,23.999037060091656,91.62265377382106
Tripura,2020,Q1,30379,400402,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2020,Q1,28648,341065,North Tripura,24.239922312015704,92.19907629301424
Tripura,2020,Q1,22808,295862,Dhalai,23.97748373192397,91.8464647841348
Tripura,2020,Q1,32716,432576,South Tripura,23.2017395059398,91.56445779660307
Tripura,2020,Q1,26688,365712,Gomati,23.51146403381671,91.56445779660307
Tripura,2020,Q1,124538,1818625,West Tripura,23.857283417726983,91.34210322599561
Tripura,2020,Q2,17832,229638,Unakoti,24.231499528753645,92.00283604214536
Tripura,2020,Q2,20922,274768,Khowai,23.999037060091656,91.62265377382106
Tripura,2020,Q2,35017,510885,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2020,Q2,32851,425802,North Tripura,24.239922312015704,92.19907629301424
Tripura,2020,Q2,26043,390962,Dhalai,23.97748373192397,91.8464647841348
Tripura,2020,Q2,36522,540591,South Tripura,23.2017395059398,91.56445779660307
Tripura,2020,Q2,30323,422082,Gomati,23.51146403381671,91.56445779660307
Tripura,2020,Q2,137156,1648493,West Tripura,23.857283417726983,91.34210322599561
Tripura,2020,Q3,20095,283289,Unakoti,24.231499528753645,92.00283604214536
Tripura,2020,Q3,23565,338549,Khowai,23.999037060091656,91.62265377382106
Tripura,2020,Q3,39970,669235,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2020,Q3,37284,558658,North Tripura,24.239922312015704,92.19907629301424
Tripura,2020,Q3,29515,496111,Dhalai,23.97748373192397,91.8464647841348
Tripura,2020,Q3,40797,718374,South Tripura,23.2017395059398,91.56445779660307
Tripura,2020,Q3,34073,549799,Gomati,23.51146403381671,91.56445779660307
Tripura,2020,Q3,151432,2163893,West Tripura,23.857283417726983,91.34210322599561
Tripura,2020,Q4,22005,293136,Unakoti,24.231499528753645,92.00283604214536
Tripura,2020,Q4,25507,324524,Khowai,23.999037060091656,91.62265377382106
Tripura,2020,Q4,43722,611968,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2020,Q4,40886,605618,North Tripura,24.239922312015704,92.19907629301424
Tripura,2020,Q4,32210,504488,Dhalai,23.97748373192397,91.8464647841348
Tripura,2020,Q4,43899,676922,South Tripura,23.2017395059398,91.56445779660307
Tripura,2020,Q4,37129,565860,Gomati,23.51146403381671,91.56445779660307
Tripura,2020,Q4,163752,2434733,West Tripura,23.857283417726983,91.34210322599561
Tripura,2021,Q1,23739,294465,Unakoti,24.231499528753645,92.00283604214536
Tripura,2021,Q1,27361,303410,Khowai,23.999037060091656,91.62265377382106
Tripura,2021,Q1,46925,587209,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2021,Q1,44051,617998,North Tripura,24.239922312015704,92.19907629301424
Tripura,2021,Q1,34747,506681,Dhalai,23.97748373192397,91.8464647841348
Tripura,2021,Q1,47052,630765,South Tripura,23.2017395059398,91.56445779660307
Tripura,2021,Q1,39920,542170,Gomati,23.51146403381671,91.56445779660307
Tripura,2021,Q1,175841,2526962,West Tripura,23.857283417726983,91.34210322599561
Tripura,2021,Q2,25612,545732,Unakoti,24.231499528753645,92.00283604214536
Tripura,2021,Q2,29432,669889,Khowai,23.999037060091656,91.62265377382106
Tripura,2021,Q2,50606,1176439,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2021,Q2,47392,1280224,North Tripura,24.239922312015704,92.19907629301424
Tripura,2021,Q2,37460,1289156,Dhalai,23.97748373192397,91.8464647841348
Tripura,2021,Q2,50556,1304362,South Tripura,23.2017395059398,91.56445779660307
Tripura,2021,Q2,42972,1015444,Gomati,23.51146403381671,91.56445779660307
Tripura,2021,Q2,188123,2219635,West Tripura,23.857283417726983,91.34210322599561
Tripura,2021,Q3,27828,714375,Unakoti,24.231499528753645,92.00283604214536
Tripura,2021,Q3,31900,868050,Khowai,23.999037060091656,91.62265377382106
Tripura,2021,Q3,54797,1510718,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2021,Q3,51321,1707600,North Tripura,24.239922312015704,92.19907629301424
Tripura,2021,Q3,40679,1810144,Dhalai,23.97748373192397,91.8464647841348
Tripura,2021,Q3,54747,1623382,South Tripura,23.2017395059398,91.56445779660307
Tripura,2021,Q3,46535,1312568,Gomati,23.51146403381671,91.56445779660307
Tripura,2021,Q3,202122,2732309,West Tripura,23.857283417726983,91.34210322599561
Tripura,2021,Q4,29889,634226,Unakoti,24.231499528753645,92.00283604214536
Tripura,2021,Q4,34253,544839,Khowai,23.999037060091656,91.62265377382106
Tripura,2021,Q4,58818,1066335,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2021,Q4,55009,1244208,North Tripura,24.239922312015704,92.19907629301424
Tripura,2021,Q4,43705,934219,Dhalai,23.97748373192397,91.8464647841348
Tripura,2021,Q4,58777,1049428,South Tripura,23.2017395059398,91.56445779660307
Tripura,2021,Q4,49981,947324,Gomati,23.51146403381671,91.56445779660307
Tripura,2021,Q4,215860,4308123,West Tripura,23.857283417726983,91.34210322599561
Tripura,2022,Q1,31971,1184272,Unakoti,24.231499528753645,92.00283604214536
Tripura,2022,Q1,36592,1428458,Khowai,23.999037060091656,91.62265377382106
Tripura,2022,Q1,62906,2518919,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2022,Q1,58694,3254183,North Tripura,24.239922312015704,92.19907629301424
Tripura,2022,Q1,46680,3487949,Dhalai,23.97748373192397,91.8464647841348
Tripura,2022,Q1,62764,2820697,South Tripura,23.2017395059398,91.56445779660307
Tripura,2022,Q1,53356,2120938,Gomati,23.51146403381671,91.56445779660307
Tripura,2022,Q1,229161,2507547,West Tripura,23.857283417726983,91.34210322599561
Tripura,2022,Q2,33904,1435781,Unakoti,24.231499528753645,92.00283604214536
Tripura,2022,Q2,38683,1500087,Khowai,23.999037060091656,91.62265377382106
Tripura,2022,Q2,66602,3035348,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2022,Q2,62140,3812381,North Tripura,24.239922312015704,92.19907629301424
Tripura,2022,Q2,49424,3427787,Dhalai,23.97748373192397,91.8464647841348
Tripura,2022,Q2,66478,3306099,South Tripura,23.2017395059398,91.56445779660307
Tripura,2022,Q2,56510,2279383,Gomati,23.51146403381671,91.56445779660307
Tripura,2022,Q2,242041,2546245,West Tripura,23.857283417726983,91.34210322599561
Tripura,2022,Q3,35830,1959689,Unakoti,24.231499528753645,92.00283604214536
Tripura,2022,Q3,40758,1703280,Khowai,23.999037060091656,91.62265377382106
Tripura,2022,Q3,70255,3071627,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2022,Q3,65452,3753579,North Tripura,24.239922312015704,92.19907629301424
Tripura,2022,Q3,52074,3871009,Dhalai,23.97748373192397,91.8464647841348
Tripura,2022,Q3,70107,4213580,South Tripura,23.2017395059398,91.56445779660307
Tripura,2022,Q3,59506,2730745,Gomati,23.51146403381671,91.56445779660307
Tripura,2022,Q3,255161,2820060,West Tripura,23.857283417726983,91.34210322599561
Tripura,2022,Q4,37434,989377,Unakoti,24.231499528753645,92.00283604214536
Tripura,2022,Q4,42490,844560,Khowai,23.999037060091656,91.62265377382106
Tripura,2022,Q4,73240,1571708,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2022,Q4,68352,2134488,North Tripura,24.239922312015704,92.19907629301424
Tripura,2022,Q4,54280,1435453,Dhalai,23.97748373192397,91.8464647841348
Tripura,2022,Q4,73117,1463823,South Tripura,23.2017395059398,91.56445779660307
Tripura,2022,Q4,62115,1399685,Gomati,23.51146403381671,91.56445779660307
Tripura,2022,Q4,267713,6268516,West Tripura,23.857283417726983,91.34210322599561
Tripura,2023,Q1,39208,2379563,Unakoti,24.231499528753645,92.00283604214536
Tripura,2023,Q1,44453,1822025,Khowai,23.999037060091656,91.62265377382106
Tripura,2023,Q1,76900,3961994,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2023,Q1,71616,5752523,North Tripura,24.239922312015704,92.19907629301424
Tripura,2023,Q1,56918,4563055,Dhalai,23.97748373192397,91.8464647841348
Tripura,2023,Q1,76631,4617075,South Tripura,23.2017395059398,91.56445779660307
Tripura,2023,Q1,65137,3302589,Gomati,23.51146403381671,91.56445779660307
Tripura,2023,Q1,280021,3337817,West Tripura,23.857283417726983,91.34210322599561
Tripura,2023,Q2,41033,2364132,Unakoti,24.231499528753645,92.00283604214536
Tripura,2023,Q2,46636,2012691,Khowai,23.999037060091656,91.62265377382106
Tripura,2023,Q2,80758,4176743,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2023,Q2,74840,5002005,North Tripura,24.239922312015704,92.19907629301424
Tripura,2023,Q2,59728,5770385,Dhalai,23.97748373192397,91.8464647841348
Tripura,2023,Q2,80248,4934269,South Tripura,23.2017395059398,91.56445779660307
Tripura,2023,Q2,68250,3133038,Gomati,23.51146403381671,91.56445779660307
Tripura,2023,Q2,291531,3425944,West Tripura,23.857283417726983,91.34210322599561
Tripura,2023,Q3,42803,1792236,Unakoti,24.231499528753645,92.00283604214536
Tripura,2023,Q3,48652,5065120,Khowai,23.999037060091656,91.62265377382106
Tripura,2023,Q3,84329,6436012,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2023,Q3,78079,9932292,North Tripura,24.239922312015704,92.19907629301424
Tripura,2023,Q3,62353,9531107,Dhalai,23.97748373192397,91.8464647841348
Tripura,2023,Q3,83713,7460442,South Tripura,23.2017395059398,91.56445779660307
Tripura,2023,Q3,71255,4915704,Gomati,23.51146403381671,91.56445779660307
Tripura,2023,Q3,303494,4810041,West Tripura,23.857283417726983,91.34210322599561
Tripura,2023,Q4,44609,3229390,Unakoti,24.231499528753645,92.00283604214536
Tripura,2023,Q4,50673,2551770,Khowai,23.999037060091656,91.62265377382106
Tripura,2023,Q4,87910,4577895,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2023,Q4,81280,5230295,North Tripura,24.239922312015704,92.19907629301424
Tripura,2023,Q4,64896,3702576,Dhalai,23.97748373192397,91.8464647841348
Tripura,2023,Q4,87397,4619558,South Tripura,23.2017395059398,91.56445779660307
Tripura,2023,Q4,74242,4818610,Gomati,23.51146403381671,91.56445779660307
Tripura,2023,Q4,315337,14861868,West Tripura,23.857283417726983,91.34210322599561
Tripura,2024,Q1,46606,2501397,Unakoti,24.231499528753645,92.00283604214536
Tripura,2024,Q1,53079,17336432,Khowai,23.999037060091656,91.62265377382106
Tripura,2024,Q1,92008,8195960,Sepahijala,23.572788212490593,91.31800450190964
Tripura,2024,Q1,84974,11914435,North Tripura,24.239922312015704,92.19907629301424
Tripura,2024,Q1,67846,15966253,Dhalai,23.97748373192397,91.8464647841348
Tripura,2024,Q1,91509,10022191,South Tripura,23.2017395059398,91.56445779660307
Tripura,2024,Q1,77781,8173660,Gomati,23.51146403381671,91.56445779660307
Tripura,2024,Q1,328332,7297508,West Tripura,23.857283417726983,91.34210322599561
Uttarakhand,2018,Q1,100236,0,Udham Singh Nagar,29.012310370229564,79.37471407121366
Uttarakhand,2018,Q1,104823,0,Haridwar,29.852317790760747,77.95673236369133
Uttarakhand,2018,Q1,11367,0,Almora,29.66545381383635,79.44788563400067
Uttarakhand,2018,Q1,8836,0,Pithoragarh,29.72967094471132,80.23770779550036
Uttarakhand,2018,Q1,4263,0,Rudraprayag,30.39147398705955,79.02495158966912
Uttarakhand,2018,Q1,20425,0,Pauri Garhwal,29.957300169522405,78.76462279866286
Uttarakhand,2018,Q1,4231,0,Bageshwar,29.87984958675785,79.76802433996306
Uttarakhand,2018,Q1,5442,0,Champawat,29.332970209742406,80.08142917150316
Uttarakhand,2018,Q1,49083,0,Nainital,29.321681383786704,79.47601330857533
Uttarakhand,2018,Q1,147998,0,Dehradun,30.340504641722298,78.01383059152127
Uttarakhand,2018,Q1,7493,0,Chamoli,30.28858621156538,79.36345173950215
Uttarakhand,2018,Q1,5816,0,Uttarkashi,30.750524797308547,78.34439723705043
Uttarakhand,2018,Q1,13030,0,Tehri Garhwal,30.356873104006837,78.48087750095107
Uttarakhand,2018,Q2,132549,0,Udham Singh Nagar,29.012310370229564,79.37471407121366
Uttarakhand,2018,Q2,140718,0,Haridwar,29.852317790760747,77.95673236369133
Uttarakhand,2018,Q2,15473,0,Almora,29.66545381383635,79.44788563400067
Uttarakhand,2018,Q2,12486,0,Pithoragarh,29.72967094471132,80.23770779550036
Uttarakhand,2018,Q2,6028,0,Rudraprayag,30.39147398705955,79.02495158966912
