state,year,quarter,count,amount,district,latitude_x,longitude_x,latitude_y,longitude_y,latitude,longitude
Andhra Pradesh,2020,Q2,9821381,22419372061,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2020,Q2,9454274,20665376460,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2020,Q2,8844580,19846026726,Prakasam,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408
Andhra Pradesh,2020,Q2,8033609,19597207268,Ysr,14.488192069373184,78.73061584852664,14.488192069373184,78.73061584852664,14.488192069373184,78.73061584852664
Andhra Pradesh,2020,Q3,34421299,67628440368,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2020,Q3,20501863,42811566246,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
Andhra Pradesh,2020,Q3,19110457,44788458672,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2020,Q3,17972431,39300043804,East Godavari,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082
Andhra Pradesh,2020,Q3,17601395,42531195809,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2020,Q3,16468209,39128324534,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2020,Q3,14447683,34102037972,Anantapur,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705
Andhra Pradesh,2020,Q3,13243292,32529351107,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2020,Q3,12266310,31221704852,Prakasam,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408
Andhra Pradesh,2020,Q3,11934653,32037007334,Ysr,14.488192069373184,78.73061584852664,14.488192069373184,78.73061584852664,14.488192069373184,78.73061584852664
Andhra Pradesh,2020,Q4,46551467,91879823025,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2020,Q4,29590411,61505711149,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
Andhra Pradesh,2020,Q4,27981050,64461504667,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2020,Q4,26136538,60641872021,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2020,Q4,25989490,58732615663,East Godavari,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082
Andhra Pradesh,2020,Q4,20996384,49732610814,Anantapur,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705
Andhra Pradesh,2020,Q4,20934374,49115443663,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2020,Q4,18737323,44718203115,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2020,Q4,16176867,41852443493,Prakasam,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408
Andhra Pradesh,2020,Q4,15676878,42572974713,Ysr,14.488192069373184,78.73061584852664,14.488192069373184,78.73061584852664,14.488192069373184,78.73061584852664
Andhra Pradesh,2021,Q1,48248923,95308386037,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2021,Q1,29717175,69715406644,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2021,Q1,29342609,60947491846,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
Andhra Pradesh,2021,Q1,27445045,64207987853,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2021,Q1,26190701,60027984987,East Godavari,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082
Andhra Pradesh,2021,Q1,22541428,52210333201,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2021,Q1,20102957,48353870395,Anantapur,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705
Andhra Pradesh,2021,Q1,17918524,44941629659,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2021,Q1,16015685,42124030669,West Godavari,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164
Andhra Pradesh,2021,Q1,15374473,42570919448,Ysr,14.488192069373184,78.73061584852664,14.488192069373184,78.73061584852664,14.488192069373184,78.73061584852664
Andhra Pradesh,2021,Q2,54390299,114439012713,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2021,Q2,36370960,90021923049,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2021,Q2,34344902,73654690122,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
Andhra Pradesh,2021,Q2,32968819,82356914463,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2021,Q2,31717908,74604325863,East Godavari,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082
Andhra Pradesh,2021,Q2,30290406,72283071757,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2021,Q2,25123346,60987487571,Anantapur,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705
Andhra Pradesh,2021,Q2,21972396,56659287474,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2021,Q2,20950964,57233116236,West Godavari,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164
Andhra Pradesh,2021,Q2,19944047,54535328043,Prakasam,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408
Andhra Pradesh,2021,Q3,69220981,136945652159,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2021,Q3,44828275,104417897558,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2021,Q3,42628568,89371931753,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
Andhra Pradesh,2021,Q3,41675093,96525353090,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2021,Q3,39572714,89380370072,East Godavari,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082
Andhra Pradesh,2021,Q3,34411958,77839676988,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2021,Q3,30366444,70291248155,Anantapur,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705
Andhra Pradesh,2021,Q3,26377809,62527453761,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2021,Q3,26245039,66647238455,West Godavari,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164
Andhra Pradesh,2021,Q3,24116580,63367713446,Prakasam,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408
Andhra Pradesh,2021,Q4,82711538,159530099772,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2021,Q4,55489829,125015323207,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2021,Q4,51119640,103985734663,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
Andhra Pradesh,2021,Q4,50919286,115553993673,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2021,Q4,48992531,106725597026,East Godavari,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082
Andhra Pradesh,2021,Q4,41921081,92256405076,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2021,Q4,36129136,81239787006,Anantapur,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705
Andhra Pradesh,2021,Q4,33235175,81292461575,West Godavari,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164
Andhra Pradesh,2021,Q4,31782248,73968947669,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2021,Q4,27858275,71323060008,Prakasam,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408
Andhra Pradesh,2022,Q1,88233362,170120350591,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2022,Q1,61826199,139690081529,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2022,Q1,58561024,117900595508,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
Andhra Pradesh,2022,Q1,57226996,129673727687,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2022,Q1,54738830,121067103712,East Godavari,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082
Andhra Pradesh,2022,Q1,47645702,104895571602,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2022,Q1,40613148,90197023268,Anantapur,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705
Andhra Pradesh,2022,Q1,37271259,92397939903,West Godavari,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164
Andhra Pradesh,2022,Q1,35093633,81568420500,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2022,Q1,31340975,79494373254,Prakasam,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408
Andhra Pradesh,2022,Q2,101387402,193242841582,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2022,Q2,73525814,163997729295,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2022,Q2,67507661,136435445124,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
Andhra Pradesh,2022,Q2,66315749,147098141568,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2022,Q2,62072845,135531452997,East Godavari,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082
Andhra Pradesh,2022,Q2,54838708,121941082043,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2022,Q2,46099366,102138758015,Anantapur,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705
Andhra Pradesh,2022,Q2,44409239,107973244960,West Godavari,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164
Andhra Pradesh,2022,Q2,40165692,92409350855,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2022,Q2,36163507,90435082545,Prakasam,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408
Andhra Pradesh,2022,Q3,97434546,181124419863,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2022,Q3,71051144,153770559025,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2022,Q3,65751781,133053581631,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
Andhra Pradesh,2022,Q3,65612317,141588522953,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2022,Q3,61467134,129677722169,East Godavari,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082,17.007274193510366,82.00256259902082
Andhra Pradesh,2022,Q3,45165363,97735649608,Anantapur,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705,14.499328151454643,77.60205694570705
Andhra Pradesh,2022,Q3,43635951,101706854744,West Godavari,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164,16.8216720835432,81.4553640434164
Andhra Pradesh,2022,Q3,42116582,95099325968,Spsr Nellore,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982,14.435808732513676,79.88008318918982
Andhra Pradesh,2022,Q3,39557913,88415335176,Kurnool,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313,15.53619505530548,78.0594873547313
Andhra Pradesh,2022,Q3,35376080,87475230073,Prakasam,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408,15.619484313232686,79.83527668111408
Andhra Pradesh,2022,Q4,103790055,185306149744,Visakhapatnam,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982,17.743274624393557,82.8802133238982
Andhra Pradesh,2022,Q4,76526667,157826011193,Krishna,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132,16.56692968628252,80.8377788738132
Andhra Pradesh,2022,Q4,70723763,146938735166,Guntur,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116,16.272607599659338,80.28230626291116
Andhra Pradesh,2022,Q4,70322534,136840859888,Chittoor,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912,13.440722754333965,79.02495158966912
