state,year,quarter,count,amount,pincode
Uttarakhand,2021,Q2,782134,1234258997,263153
Uttarakhand,2021,Q2,757709,1455569594,247667
Uttarakhand,2021,Q2,733303,878279070,248007
Uttarakhand,2021,Q2,698461,1022598657,249403
Uttarakhand,2021,Q2,606123,1211826812,244713
Uttarakhand,2021,Q2,604455,1186549267,244715
Uttarakhand,2021,Q2,398490,627977919,248008
Uttarakhand,2021,Q2,365687,356464405,248011
Uttarakhand,2021,Q3,8324937,13319500529,248001
Uttarakhand,2021,Q3,1135061,1963405156,263139
Uttarakhand,2021,Q3,1119202,1689387393,263153
Uttarakhand,2021,Q3,1090253,1899718712,247667
Uttarakhand,2021,Q3,1021010,1160293548,248007
Uttarakhand,2021,Q3,899627,1243013113,249403
Uttarakhand,2021,Q3,827142,1556566800,244713
Uttarakhand,2021,Q3,704754,1305907407,244715
Uttarakhand,2021,Q3,549521,790813712,248008
Uttarakhand,2021,Q3,487961,722150745,248171
Uttarakhand,2021,Q4,11068155,18148561508,248001
Uttarakhand,2021,Q4,1594982,1653716528,248007
Uttarakhand,2021,Q4,1517264,2582082698,247667
Uttarakhand,2021,Q4,1450665,2597625207,263139
Uttarakhand,2021,Q4,1405754,2136731014,263153
Uttarakhand,2021,Q4,1069125,1460357226,249403
Uttarakhand,2021,Q4,1018792,1979255277,244713
Uttarakhand,2021,Q4,797540,1505453645,244715
Uttarakhand,2021,Q4,693641,1012191825,248008
Uttarakhand,2021,Q4,649033,958903387,248171
Uttarakhand,2022,Q1,12852428,20277822711,248001
Uttarakhand,2022,Q1,1721569,2790421609,247667
Uttarakhand,2022,Q1,1653115,2417325736,263153
Uttarakhand,2022,Q1,1596769,2768084716,263139
Uttarakhand,2022,Q1,1524305,1599171772,248007
Uttarakhand,2022,Q1,1221605,1627923296,249403
Uttarakhand,2022,Q1,1083160,2081126520,244713
Uttarakhand,2022,Q1,747357,1062543734,248008
Uttarakhand,2022,Q1,726517,1332204209,244715
Uttarakhand,2022,Q1,714839,1039451786,248171
Uttarakhand,2022,Q2,16099731,24063699804,248001
Uttarakhand,2022,Q2,2232925,3308837040,247667
Uttarakhand,2022,Q2,2027566,2767356368,263153
Uttarakhand,2022,Q2,1967368,1948581310,248007
Uttarakhand,2022,Q2,1947976,3113772494,263139
Uttarakhand,2022,Q2,1455551,1812339835,249403
Uttarakhand,2022,Q2,1265159,2335969960,244713
Uttarakhand,2022,Q2,943245,1261819997,248008
Uttarakhand,2022,Q2,933541,1601558580,249401
Uttarakhand,2022,Q2,904171,1257492260,248171
Uttarakhand,2022,Q3,19127567,27902445785,248001
Uttarakhand,2022,Q3,3019520,4554975862,263139
Uttarakhand,2022,Q3,2116199,2820472984,263153
Uttarakhand,2022,Q3,2097624,3066932041,247667
Uttarakhand,2022,Q3,1945773,2807845699,249401
Uttarakhand,2022,Q3,1790626,1873791542,248007
Uttarakhand,2022,Q3,1558416,2578703123,244713
Uttarakhand,2022,Q3,1491972,1749909963,249403
Uttarakhand,2022,Q3,1143827,1829907196,263148
Uttarakhand,2022,Q3,975894,1239404731,248008
Uttarakhand,2022,Q4,27106793,41385899667,248001
Uttarakhand,2022,Q4,2894460,4488892111,263139
Uttarakhand,2022,Q4,2347467,3142585743,263153
Uttarakhand,2022,Q4,2285738,3392910201,247667
Uttarakhand,2022,Q4,2118003,2093683215,248007
Uttarakhand,2022,Q4,2030134,3131538963,262405
Uttarakhand,2022,Q4,1892364,2877286256,249401
Uttarakhand,2022,Q4,1627146,1909337264,249403
Uttarakhand,2022,Q4,1452971,2292070595,247663
Uttarakhand,2022,Q4,1428235,2523015588,244713
Uttarakhand,2023,Q1,7563043,9147895394,248001
Uttarakhand,2023,Q1,3828651,4823926357,263153
Uttarakhand,2023,Q1,3811975,5384928851,247667
Uttarakhand,2023,Q1,3505061,5028284175,263139
Uttarakhand,2023,Q1,3339757,3172142668,248007
Uttarakhand,2023,Q1,2660650,3024187492,249403
Uttarakhand,2023,Q1,2474746,4065136616,244713
Uttarakhand,2023,Q1,1826618,2719073530,247661
Uttarakhand,2023,Q1,1710103,2711293844,263148
Uttarakhand,2023,Q1,1695030,2127247317,248171
Uttarakhand,2023,Q2,8862026,10369873258,248001
Uttarakhand,2023,Q2,4687660,5340428932,263153
Uttarakhand,2023,Q2,4473809,5963168157,247667
Uttarakhand,2023,Q2,4224899,5739538818,263139
Uttarakhand,2023,Q2,3851985,3644428627,248007
Uttarakhand,2023,Q2,3236488,3344523615,249403
Uttarakhand,2023,Q2,3001256,4550003285,244713
Uttarakhand,2023,Q2,2229147,3002951754,247661
Uttarakhand,2023,Q2,2215163,3308759993,249401
Uttarakhand,2023,Q2,2064940,2956528378,263148
Uttarakhand,2023,Q3,9685199,10840822412,248001
Uttarakhand,2023,Q3,5178873,5580333351,263153
Uttarakhand,2023,Q3,5110352,6405019837,247667
Uttarakhand,2023,Q3,4473878,5700252433,263139
Uttarakhand,2023,Q3,4131286,3835120247,248007
Uttarakhand,2023,Q3,3574009,3489458253,249403
Uttarakhand,2023,Q3,3381157,4811772350,244713
Uttarakhand,2023,Q3,2468972,3189258135,247661
Uttarakhand,2023,Q3,2310966,3071072062,263148
Uttarakhand,2023,Q3,2196944,2547042215,248171
Uttarakhand,2023,Q4,10334868,11999443308,248001
Uttarakhand,2023,Q4,5864083,6465178727,263153
Uttarakhand,2023,Q4,5570518,7346130580,247667
Uttarakhand,2023,Q4,5174452,6843798542,263139
Uttarakhand,2023,Q4,4662638,4289505964,248007
Uttarakhand,2023,Q4,3948996,3878501429,249403
Uttarakhand,2023,Q4,3937169,5774043683,244713
Uttarakhand,2023,Q4,2827801,3766590684,247661
Uttarakhand,2023,Q4,2653523,3663810154,263148
Uttarakhand,2023,Q4,2409410,2966391804,248171
Uttarakhand,2024,Q1,10407801,11811080423,248001
Uttarakhand,2024,Q1,6454969,6875155325,263153
Uttarakhand,2024,Q1,5901129,7612217427,247667
Uttarakhand,2024,Q1,5173991,6701242483,263139
Uttarakhand,2024,Q1,4614901,4169763132,248007
Uttarakhand,2024,Q1,4408212,4113113419,249403
Uttarakhand,2024,Q1,4336257,6386276978,244713
Uttarakhand,2024,Q1,3328616,4326610392,247661
Uttarakhand,2024,Q1,2942432,3974946356,263148
Uttarakhand,2024,Q1,2570804,3688428358,247663
Uttar Pradesh,2018,Q1,690196,987613438,201301
Uttar Pradesh,2018,Q1,155044,140660589,211002
Uttar Pradesh,2018,Q1,119472,82547035,221007
Uttar Pradesh,2018,Q1,117433,183997238,201001
Uttar Pradesh,2018,Q1,115075,168194081,201308
Uttar Pradesh,2018,Q1,102173,47996651,221001
Uttar Pradesh,2018,Q1,99907,132863078,201306
Uttar Pradesh,2018,Q1,99762,133676961,201009
Uttar Pradesh,2018,Q1,94485,172191677,201307
Uttar Pradesh,2018,Q1,86904,120435489,250001
Uttar Pradesh,2018,Q2,971854,1673280979,201301
Uttar Pradesh,2018,Q2,187515,228945299,211002
Uttar Pradesh,2018,Q2,165262,142613640,221007
Uttar Pradesh,2018,Q2,162134,260644317,201308
Uttar Pradesh,2018,Q2,153900,76113219,221001
Uttar Pradesh,2018,Q2,153569,289471992,201001
Uttar Pradesh,2018,Q2,146944,277816751,201307
Uttar Pradesh,2018,Q2,134292,11967846,261136
Uttar Pradesh,2018,Q2,131868,225961450,201009
Uttar Pradesh,2018,Q2,124283,193525124,201306
Uttar Pradesh,2018,Q3,1439623,671779876,221001
Uttar Pradesh,2018,Q3,1438458,2181626866,201301
Uttar Pradesh,2018,Q3,991753,560212716,221007
Uttar Pradesh,2018,Q3,945871,389705610,261136
Uttar Pradesh,2018,Q3,336977,401172538,201308
Uttar Pradesh,2018,Q3,324604,433959881,201307
Uttar Pradesh,2018,Q3,292135,355720195,211002
Uttar Pradesh,2018,Q3,230610,326683367,201014
Uttar Pradesh,2018,Q3,224490,313973797,201306
Uttar Pradesh,2018,Q3,213566,311521084,201304
Uttar Pradesh,2018,Q4,2504916,3217987818,201301
Uttar Pradesh,2018,Q4,691019,646783222,201308
Uttar Pradesh,2018,Q4,656491,698341707,201307
Uttar Pradesh,2018,Q4,448556,211430158,221001
Uttar Pradesh,2018,Q4,439449,476583976,201303
Uttar Pradesh,2018,Q4,429697,491372728,201304
Uttar Pradesh,2018,Q4,419546,532891862,211002
Uttar Pradesh,2018,Q4,402649,505006233,201014
Uttar Pradesh,2018,Q4,401531,555401283,201009
Uttar Pradesh,2018,Q4,375707,324705577,221007
Uttar Pradesh,2019,Q1,4596696,4223121104,201301
Uttar Pradesh,2019,Q1,2988999,4521167316,226004
Uttar Pradesh,2019,Q1,995263,967125877,201307
Uttar Pradesh,2019,Q1,940906,816865460,201308
Uttar Pradesh,2019,Q1,763989,738479434,201304
Uttar Pradesh,2019,Q1,750868,842505341,211002
Uttar Pradesh,2019,Q1,743462,665922050,201306
Uttar Pradesh,2019,Q1,702940,679180072,201303
Uttar Pradesh,2019,Q1,674047,801707823,201009
Uttar Pradesh,2019,Q1,603950,682482312,201014
Uttar Pradesh,2019,Q2,8966947,16438621373,226004
Uttar Pradesh,2019,Q2,3632838,3857716253,201301
Uttar Pradesh,2019,Q2,1041792,1111655670,201307
Uttar Pradesh,2019,Q2,1040098,952636804,201308
Uttar Pradesh,2019,Q2,990727,1850053188,208001
Uttar Pradesh,2019,Q2,793974,1175239275,211002
Uttar Pradesh,2019,Q2,760647,802473047,201303
Uttar Pradesh,2019,Q2,736002,963720736,201009
Uttar Pradesh,2019,Q2,722680,821249578,201304
Uttar Pradesh,2019,Q2,642296,778338860,201014
Uttar Pradesh,2019,Q3,6687157,17110382946,226004
Uttar Pradesh,2019,Q3,4798433,4992797291,201301
Uttar Pradesh,2019,Q3,1517920,1501556495,201307
Uttar Pradesh,2019,Q3,1273377,1233861005,201308
Uttar Pradesh,2019,Q3,1078332,1070118111,201303
Uttar Pradesh,2019,Q3,993499,1262039254,201009
Uttar Pradesh,2019,Q3,991140,1097530067,201304
Uttar Pradesh,2019,Q3,940093,1041446940,201014
Uttar Pradesh,2019,Q3,849738,1357190393,211002
Uttar Pradesh,2019,Q3,846654,2013119811,208001
Uttar Pradesh,2019,Q4,8588482,21494958633,226004
Uttar Pradesh,2019,Q4,5805708,6194769074,201301
Uttar Pradesh,2019,Q4,1782991,1865553928,201307
Uttar Pradesh,2019,Q4,1702665,1534651285,201308
Uttar Pradesh,2019,Q4,1230731,1301166490,201303
Uttar Pradesh,2019,Q4,1189081,1373926601,201304
Uttar Pradesh,2019,Q4,1186803,1604582922,201009
Uttar Pradesh,2019,Q4,1179731,1503521729,221007
Uttar Pradesh,2019,Q4,1096184,1259501777,201014
Uttar Pradesh,2019,Q4,1066975,1140977200,201306
Uttar Pradesh,2020,Q1,9379065,25604240132,226004
Uttar Pradesh,2020,Q1,5805295,6230032613,201301
Uttar Pradesh,2020,Q1,1865591,2046335836,201307
Uttar Pradesh,2020,Q1,1797906,1993215936,201308
Uttar Pradesh,2020,Q1,1369151,3275564105,250001
Uttar Pradesh,2020,Q1,1343777,1837100596,201009
Uttar Pradesh,2020,Q1,1265203,1382014161,201303
Uttar Pradesh,2020,Q1,1256012,1502194520,201304
Uttar Pradesh,2020,Q1,1144853,1375882642,201014
Uttar Pradesh,2020,Q1,1107456,1582552451,201318
Uttar Pradesh,2020,Q2,7759585,23228204955,226004
Uttar Pradesh,2020,Q2,2632882,3032440979,201301
Uttar Pradesh,2020,Q2,1490791,1658785810,201307
Uttar Pradesh,2020,Q2,1444660,3560011431,250001
Uttar Pradesh,2020,Q2,1415732,1732413692,201009
Uttar Pradesh,2020,Q2,1234207,1668370137,201102
Uttar Pradesh,2020,Q2,1079644,1436115572,201318
Uttar Pradesh,2020,Q2,1024526,1133269193,201304
Uttar Pradesh,2020,Q2,983057,1160315249,201308
Uttar Pradesh,2020,Q2,932952,984760940,201303
Uttar Pradesh,2020,Q3,11561325,32419324318,226004
Uttar Pradesh,2020,Q3,4881051,5988749980,201301
Uttar Pradesh,2020,Q3,2082018,2330393573,201307
Uttar Pradesh,2020,Q3,1901182,2646259864,201009
Uttar Pradesh,2020,Q3,1776682,4246932022,250001
Uttar Pradesh,2020,Q3,1718615,2362990063,201318
Uttar Pradesh,2020,Q3,1483902,2523971248,201102
Uttar Pradesh,2020,Q3,1460713,1727054333,201304
Uttar Pradesh,2020,Q3,1444635,1784850059,201308
Uttar Pradesh,2020,Q3,1182569,1341042683,201303
Uttar Pradesh,2020,Q4,10577161,28971261812,226004
Uttar Pradesh,2020,Q4,8269422,9516431137,201301
Uttar Pradesh,2020,Q4,3169124,3513042732,201307
Uttar Pradesh,2020,Q4,2745899,3935767844,201009
Uttar Pradesh,2020,Q4,2635508,3627149674,201318
Uttar Pradesh,2020,Q4,2252985,2677669924,201308
Uttar Pradesh,2020,Q4,2149594,2548975368,201304
Uttar Pradesh,2020,Q4,2128338,3813297884,201102
Uttar Pradesh,2020,Q4,2126289,4735111011,250001
Uttar Pradesh,2020,Q4,1853382,2070170152,201303
Uttar Pradesh,2021,Q1,22707332,45313324217,226004
Uttar Pradesh,2021,Q1,10319312,12062504221,201301
Uttar Pradesh,2021,Q1,3773281,7415487991,250001
Uttar Pradesh,2021,Q1,3475051,3875774997,201307
Uttar Pradesh,2021,Q1,2910787,3960222041,201318
Uttar Pradesh,2021,Q1,2900019,3147205748,201308
Uttar Pradesh,2021,Q1,2805336,4050056403,201009
Uttar Pradesh,2021,Q1,2294976,2705732772,201304
Uttar Pradesh,2021,Q1,2202672,4068601034,201102
Uttar Pradesh,2021,Q1,2085839,2303130814,201303
Uttar Pradesh,2021,Q2,30119203,58851436924,226004
Uttar Pradesh,2021,Q2,9161290,11443281811,201301
Uttar Pradesh,2021,Q2,4986937,9290889335,250001
Uttar Pradesh,2021,Q2,3229621,3762392259,201307
Uttar Pradesh,2021,Q2,2982592,4312398218,201009
Uttar Pradesh,2021,Q2,2879977,4086962465,201318
Uttar Pradesh,2021,Q2,2605822,4403533727,201102
Uttar Pradesh,2021,Q2,2304994,2716975312,201304
Uttar Pradesh,2021,Q2,2232080,2824968875,201308
Uttar Pradesh,2021,Q2,1887127,3969980278,247001
Uttar Pradesh,2021,Q3,32760729,56323637943,226004
Uttar Pradesh,2021,Q3,13557540,16582897948,201301
Uttar Pradesh,2021,Q3,6650017,11375083241,250001
Uttar Pradesh,2021,Q3,4542306,5106754765,201307
Uttar Pradesh,2021,Q3,4121986,5590993964,201318
Uttar Pradesh,2021,Q3,3889561,5487347295,201009
Uttar Pradesh,2021,Q3,3317108,3951031913,201308
Uttar Pradesh,2021,Q3,3208514,5580811561,201102
Uttar Pradesh,2021,Q3,3163828,3612751194,201304
Uttar Pradesh,2021,Q3,2727689,5133685981,247001
Uttar Pradesh,2021,Q4,43155116,77167492878,226004
Uttar Pradesh,2021,Q4,17416177,23030538584,201301
Uttar Pradesh,2021,Q4,9138761,16053909978,250001
Uttar Pradesh,2021,Q4,5361041,6204986676,201307
Uttar Pradesh,2021,Q4,4950752,6912121603,201318
Uttar Pradesh,2021,Q4,4752954,6992671818,201009
Uttar Pradesh,2021,Q4,4325932,5139790918,201308
Uttar Pradesh,2021,Q4,4111189,7379089753,201102
Uttar Pradesh,2021,Q4,4040366,7174080294,247001
Uttar Pradesh,2021,Q4,3770183,4508300764,201304
Uttar Pradesh,2022,Q1,52902770,91187788842,226004
Uttar Pradesh,2022,Q1,19346053,25597616522,201301
Uttar Pradesh,2022,Q1,10515641,17803919099,250001
Uttar Pradesh,2022,Q1,5880421,6890114375,201307
Uttar Pradesh,2022,Q1,5596873,7902989227,201318
Uttar Pradesh,2022,Q1,5241638,7700103807,201009
Uttar Pradesh,2022,Q1,4774119,8400619969,201102
Uttar Pradesh,2022,Q1,4453303,5374686911,201308
Uttar Pradesh,2022,Q1,4208815,5002058162,201304
Uttar Pradesh,2022,Q1,4036667,8074784575,247001
Uttar Pradesh,2022,Q2,69083808,115329604877,226004
Uttar Pradesh,2022,Q2,23997095,29375497406,201301
Uttar Pradesh,2022,Q2,13183697,21216819553,250001
Uttar Pradesh,2022,Q2,7569347,8218510660,201307
Uttar Pradesh,2022,Q2,7160121,9477752466,201318
Uttar Pradesh,2022,Q2,6417120,9058665494,201009
Uttar Pradesh,2022,Q2,5838704,6577636191,201308
Uttar Pradesh,2022,Q2,5568850,9696475683,201102
Uttar Pradesh,2022,Q2,5353515,6025857678,201304
Uttar Pradesh,2022,Q2,5039932,5121347604,201306
Uttar Pradesh,2022,Q3,63023875,91465754907,226020
Uttar Pradesh,2022,Q3,34816192,40251728597,201301
Uttar Pradesh,2022,Q3,29209442,42384932202,221010
Uttar Pradesh,2022,Q3,15842078,23280765327,250001
Uttar Pradesh,2022,Q3,12318362,18094810297,208002
Uttar Pradesh,2022,Q3,10865123,17123643114,244001
Uttar Pradesh,2022,Q3,10813347,15667259751,282003
Uttar Pradesh,2022,Q3,8600161,13870057037,226004
Uttar Pradesh,2022,Q3,7909747,8347080350,201307
Uttar Pradesh,2022,Q3,7606075,9685236073,201318
Uttar Pradesh,2022,Q4,105929627,163113420102,226020
Uttar Pradesh,2022,Q4,33671921,38768881713,201301
Uttar Pradesh,2022,Q4,23309322,35511764837,221010
Uttar Pradesh,2022,Q4,19063494,28215789223,250001
Uttar Pradesh,2022,Q4,18894357,29515335887,208002
Uttar Pradesh,2022,Q4,11232475,17146057743,201002
Uttar Pradesh,2022,Q4,11100036,15809205716,246701
Uttar Pradesh,2022,Q4,11028668,14680070032,211002
Uttar Pradesh,2022,Q4,9909363,15539150065,282003
Uttar Pradesh,2022,Q4,9488487,15746829112,202001
Uttar Pradesh,2023,Q1,34429152,30542090341,201301
Uttar Pradesh,2023,Q1,14064695,17203166687,201318
Uttar Pradesh,2023,Q1,13906854,14325047570,201307
Uttar Pradesh,2023,Q1,12272618,16272402945,201009
Uttar Pradesh,2023,Q1,11078487,18277216873,201102
Uttar Pradesh,2023,Q1,10373718,10779996755,201304
Uttar Pradesh,2023,Q1,10247615,9746972765,201306
Uttar Pradesh,2023,Q1,10028232,10862133382,201308
Uttar Pradesh,2023,Q1,8866925,8816281604,201303
Uttar Pradesh,2023,Q1,8500439,7642374332,201305
Uttar Pradesh,2023,Q2,40364243,33059188347,201301
Uttar Pradesh,2023,Q2,17444621,19656564631,201318
Uttar Pradesh,2023,Q2,16920503,16180602743,201307
Uttar Pradesh,2023,Q2,14994389,18076763410,201009
Uttar Pradesh,2023,Q2,12745549,12101340147,201304
Uttar Pradesh,2023,Q2,12714382,19536668258,201102
Uttar Pradesh,2023,Q2,12399069,10716162351,201306
Uttar Pradesh,2023,Q2,12084863,12002926184,201308
Uttar Pradesh,2023,Q2,10761245,9905758913,201303
Uttar Pradesh,2023,Q2,10354243,8423095526,201305
Uttar Pradesh,2023,Q3,45155149,35368082651,201301
Uttar Pradesh,2023,Q3,20436577,21846908173,201318
Uttar Pradesh,2023,Q3,19630158,17734631784,201307
Uttar Pradesh,2023,Q3,17402281,19361646819,201009
Uttar Pradesh,2023,Q3,14781464,13255812453,201304
Uttar Pradesh,2023,Q3,14156869,20395686438,201102
Uttar Pradesh,2023,Q3,14095971,11973683352,201306
Uttar Pradesh,2023,Q3,13655777,13342495125,201308
Uttar Pradesh,2023,Q3,12516040,10835007123,201303
Uttar Pradesh,2023,Q3,11795524,9203453971,201305
Uttar Pradesh,2023,Q4,47085837,38136753615,201301
Uttar Pradesh,2023,Q4,21868472,23413571879,201318
Uttar Pradesh,2023,Q4,19970125,18606889132,201307
Uttar Pradesh,2023,Q4,19217020,21674557406,201009
Uttar Pradesh,2023,Q4,16464304,24441062863,201102
Uttar Pradesh,2023,Q4,15541447,13142354243,201306
Uttar Pradesh,2023,Q4,15373614,14220137178,201304
Uttar Pradesh,2023,Q4,15017388,14653333972,201308
Uttar Pradesh,2023,Q4,12855202,10167984214,201305
Uttar Pradesh,2023,Q4,12714616,11317192541,201303
Uttar Pradesh,2024,Q1,52120222,40796556514,201301
Uttar Pradesh,2024,Q1,24533561,25318689317,201318
Uttar Pradesh,2024,Q1,21721477,23365991549,201009
Uttar Pradesh,2024,Q1,21457386,19514196469,201307
Uttar Pradesh,2024,Q1,18575258,26502104033,201102
Uttar Pradesh,2024,Q1,17561364,14341214263,201306
Uttar Pradesh,2024,Q1,17078920,15152060180,201304
Uttar Pradesh,2024,Q1,16212360,15262981242,201308
Uttar Pradesh,2024,Q1,15404519,11653218130,201305
Uttar Pradesh,2024,Q1,13629939,11738792744,201303
West Bengal,2018,Q1,1764956,2366771285,731101
West Bengal,2018,Q1,1390629,1851145374,700009
West Bengal,2018,Q1,50034,73510280,700156
West Bengal,2018,Q1,48824,15411483,742213
West Bengal,2018,Q1,48144,70672938,700091
West Bengal,2018,Q1,47390,18765930,742135
West Bengal,2018,Q1,46028,15494181,742224
West Bengal,2018,Q1,45281,35043656,743251
West Bengal,2018,Q1,44250,45339477,711104
West Bengal,2018,Q1,42431,9925190,733128
West Bengal,2018,Q2,2134258,3697928407,731101
West Bengal,2018,Q2,1473202,2566583723,700009
West Bengal,2018,Q2,95680,36220863,722122
West Bengal,2018,Q2,92480,13696657,733140
West Bengal,2018,Q2,80914,111233529,700156
West Bengal,2018,Q2,77467,17863657,733127
West Bengal,2018,Q2,77424,117901024,700091
West Bengal,2018,Q2,76939,32423772,741126
West Bengal,2018,Q2,75635,39182397,742303
West Bengal,2018,Q2,69258,27735226,733124
West Bengal,2018,Q3,2644866,4429377129,731101
West Bengal,2018,Q3,2531420,3555553312,700009
West Bengal,2018,Q3,718389,335392477,722122
West Bengal,2018,Q3,620803,278204861,713519
West Bengal,2018,Q3,453214,218177366,732206
West Bengal,2018,Q3,413065,237234423,721101
West Bengal,2018,Q3,388529,177820275,722152
West Bengal,2018,Q3,363483,160684599,713405
West Bengal,2018,Q3,334772,162034746,723121
West Bengal,2018,Q3,326554,156420716,731234
West Bengal,2018,Q4,3284268,5847016363,731101
West Bengal,2018,Q4,2939284,4991163446,700009
West Bengal,2018,Q4,265080,212316886,700135
